AutoID_row_number,rateA(summer),rateB(spring),rateC(winter),load>50% (%),Average loading (%)
58,230.46,251.142,387.741,0.0,12.807
59,256.535,263.471,264.105,0.0,12.921
60,197.968,207.442,225.927,0.0,12.083
61,198.152,206.979,225.051,0.0,12.046
62,236.84,251.385,264.516,0.0,10.284
63,193.618,207.493,223.991,0.0,35.41
64,198.038,207.924,225.453,0.0,15.545
65,197.415,207.61,225.145,0.0,25.8
66,197.266,206.398,225.176,0.0,25.89
67,197.961,207.443,224.314,0.0,23.524
68,526.436,525.935,526.944,0.0,11.767
69,264.545,263.642,264.758,0.0,19.71
70,105.675,124.923,155.433,31.382,43.106
71,92.568,109.297,135.95,0.0,31.186
72,230.406,252.123,386.769,0.0,13.938
73,230.58,251.084,386.264,0.0,13.935
74,257.293,263.56,263.301,0.0,13.826
75,512.31,527.846,529.471,0.0,12.13
76,264.78,277.442,300.105,0.0,12.646
77,264.216,277.566,300.856,0.0,12.696
78,310.83,327.185,353.618,0.0,15.05
79,105.607,105.4,105.311,0.0,34.43
80,310.435,325.907,353.756,58.263,37.678
81,279.901,295.409,327.654,0.0,23.194
82,675.468,740.217,816.434,40.285,50.082
83,675.172,740.481,818.229,40.197,48.332
84,193.738,194.625,193.836,0.0,19.839
85,193.366,193.777,193.802,0.0,19.606
86,193.865,194.482,193.062,0.0,19.834
87,498.764,501.154,500.777,0.0,28.401
88,328.239,325.938,327.173,80.783,69.711
89,326.558,327.256,326.371,89.403,78.151
90,327.907,326.267,327.637,17.96,45.346
91,326.897,327.962,328.276,89.675,78.891
92,500.9,502.174,500.17,0.0,9.593
93,500.175,498.665,500.407,0.0,10.856
94,386.845,389.188,386.309,76.344,62.326
95,346.345,368.635,386.848,76.36,60.55
96,388.046,385.892,385.681,76.486,61.53
97,696.853,738.092,770.728,0.0,29.064
98,387.053,406.234,441.156,0.0,16.199
99,202.35,239.51,301.978,0.0,19.191
100,386.731,385.731,386.638,49.289,53.658
101,386.918,406.656,440.854,0.0,12.991
102,202.128,240.429,302.012,0.0,23.074
103,379.466,405.856,442.116,0.0,18.61
104,337.966,369.408,386.889,22.485,41.063
105,338.697,369.303,385.822,22.405,41.384
106,184.63,241.379,300.403,0.0,24.166
107,445.249,476.72,518.389,0.0,21.51
108,380.809,405.335,441.726,0.0,15.96
109,379.9,407.187,442.62,0.0,15.862
110,366.472,395.478,437.571,0.0,18.654
111,387.255,387.545,387.042,0.0,12.98
112,387.016,386.591,387.192,0.0,15.207
113,386.348,386.354,387.953,0.0,17.595
114,406.091,430.796,478.501,0.0,9.495
115,500.375,499.927,498.84,0.0,9.23
116,771.376,774.178,773.773,0.0,12.128
117,775.118,772.848,773.96,0.0,6.757
118,387.235,405.769,440.983,0.0,29.822
119,388.339,405.096,440.775,0.0,29.919
120,386.357,386.294,385.893,0.0,31.427
121,386.213,387.596,387.421,0.0,31.817
122,498.71,500.523,502.23,0.0,14.659
123,452.215,452.082,451.173,0.0,10.204
124,451.639,452.572,452.269,0.0,10.17
125,387.071,386.421,385.785,0.0,22.112
126,387.22,386.857,385.962,0.0,40.279
127,348.19,369.081,387.823,0.0,17.506
128,347.521,369.767,386.002,80.257,72.677
129,386.212,386.42,388.111,0.0,16.764
130,912.792,955.927,1037.524,0.0,7.196
131,386.329,386.804,387.364,53.552,45.67
132,388.138,405.891,439.887,0.0,29.632
133,387.504,406.189,440.893,0.0,32.334
134,388.259,406.189,441.645,0.0,32.788
135,386.223,386.683,387.137,35.828,46.226
136,386.553,386.801,386.25,75.75,64.391
137,386.774,406.577,444.421,102.679,94.797
138,673.945,736.708,818.969,35.868,48.098
139,387.028,386.654,386.382,79.802,67.596
140,388.444,404.46,440.598,71.94,59.598
141,445.839,443.28,444.001,67.393,47.934
142,346.564,369.22,386.196,0.0,14.78
143,387.787,387.289,386.6,0.0,14.329
144,202.146,239.88,302.252,0.0,34.293
145,386.574,386.571,387.39,0.0,31.938
146,386.17,387.618,386.081,0.0,14.326
147,386.934,406.519,440.81,0.0,14.521
148,774.498,772.301,772.812,0.0,6.47
149,772.911,773.405,773.577,0.0,10.292
150,763.084,771.672,772.826,0.0,8.024
151,386.268,386.81,386.211,0.0,37.496
152,347.291,370.51,387.337,76.039,59.572
153,385.752,386.539,387.028,76.103,58.524
154,387.831,386.267,385.1,0.0,27.236
155,1218.45,1214.616,1219.826,0.0,4.331
156,771.155,775.463,771.866,0.0,14.256
157,387.255,386.616,385.863,0.0,18.436
158,387.62,385.997,387.697,0.0,20.414
159,773.436,774.433,777.025,0.0,7.377
160,387.263,387.175,386.719,0.0,28.477
161,387.275,386.497,386.278,71.514,58.731
162,388.262,405.32,441.339,0.0,34.928
163,388.168,405.788,440.584,0.0,32.41
164,386.99,408.433,441.634,0.0,18.042
165,387.976,406.469,442.652,0.0,18.035
166,388.635,406.537,441.29,0.0,25.041
167,388.419,408.353,440.405,0.0,24.635
168,836.64,875.916,952.375,0.0,19.516
169,761.079,773.508,774.242,0.0,6.968
170,192.997,194.908,194.501,0.0,37.212
171,407.415,431.885,479.558,0.0,13.092
172,385.612,387.107,386.917,0.0,16.301
173,381.928,386.788,385.827,0.0,28.869
174,381.671,404.929,440.031,0.0,25.016
175,379.066,407.226,442.008,0.0,23.479
176,185.016,232.746,232.952,9.014,44.139
177,232.771,232.943,232.169,8.88,44.597
178,378.807,405.321,442.309,0.0,24.656
179,184.438,240.771,302.542,0.0,24.216
180,184.38,241.409,301.887,0.0,25.712
181,184.972,240.65,300.728,0.0,25.743
182,185.441,240.943,302.14,22.304,30.216
183,369.29,369.523,369.253,0.0,35.03
184,387.33,385.385,387.088,0.0,16.376
185,386.662,385.385,386.209,0.0,15.132
186,388.245,406.107,441.614,0.0,44.985
187,387.976,405.916,441.474,0.0,35.997
188,387.319,385.583,387.724,0.0,20.52
189,387.043,386.342,386.086,0.0,16.763
190,387.523,386.294,385.51,0.0,17.224
191,772.642,774.597,773.916,0.0,11.673
192,1217.18,1217.108,1221.153,0.0,23.632
193,771.31,774.797,774.391,0.0,27.334
194,369.025,368.448,369.174,0.0,21.388
195,500.791,499.415,500.306,0.0,29.323
196,386.184,386.847,387.778,13.417,33.565
197,194.008,193.295,193.517,0.0,36.606
198,194.596,194.115,193.409,0.0,40.546
199,380.685,386.419,386.414,0.0,19.5
200,381.623,388.478,388.756,0.0,22.07
201,382.558,387.185,387.314,0.0,21.928
202,374.672,388.303,387.857,0.0,25.705
203,375.415,386.624,386.25,0.0,25.468
204,380.249,385.926,387.382,0.0,29.811
205,388.866,385.935,388.207,0.0,33.948
206,385.56,386.247,387.476,0.0,34.795
207,383.911,387.845,385.735,0.0,22.558
208,382.047,387.422,385.779,0.0,22.942
209,385.676,385.915,387.135,0.0,34.219
210,774.052,777.107,775.06,0.0,24.835
211,774.034,774.115,774.017,0.0,25.04
212,388.908,405.897,440.918,0.0,24.122
213,387.396,405.562,441.312,0.0,24.157
214,374.283,386.357,386.481,0.0,27.558
215,375.608,385.658,388.324,0.0,27.731
216,379.16,405.808,441.821,0.0,20.974
217,775.953,774.811,771.878,0.0,11.124
218,774.174,772.948,775.219,0.0,11.117
219,387.225,405.895,441.504,0.0,18.804
220,379.257,406.291,441.195,0.0,25.651
221,379.129,407.133,442.417,0.0,25.597
222,347.617,369.439,408.101,0.0,23.049
223,388.432,405.687,441.145,0.0,26.47
224,1381.381,1405.996,1406.603,0.0,12.047
225,1378.748,1410.474,1403.554,0.0,13.088
226,1406.003,1402.801,1403.991,0.0,16.968
227,1404.334,1405.389,1407.72,0.0,7.134
228,1403.915,1403.918,1405.136,102.772,103.503
229,1403.204,1408.549,1407.706,0.0,27.667
230,1404.074,1407.799,1408.264,103.472,96.005
231,1407.352,1405.295,1410.65,89.529,76.672
232,1408.798,1415.451,1406.62,0.0,18.779
233,1383.81,1407.213,1414.33,102.513,156.833
234,1403.256,1404.751,1402.971,76.474,64.505
235,1339.989,1408.59,1404.973,0.0,39.085
236,1339.341,1408.694,1404.983,8.929,46.768
237,1405.323,1406.11,1407.435,75.938,70.64
238,1405.573,1405.201,1407.574,0.0,41.192
239,1337.767,1408.462,1404.664,0.0,38.729
240,1341.407,1402.097,1404.667,0.0,25.287
241,1343.995,1412.905,1404.837,0.0,22.39
242,1408.791,1404.865,1406.596,0.0,8.476
243,1336.937,1407.737,1404.404,71.429,54.018
244,344.951,346.078,344.122,103.674,95.062
245,344.254,344.04,345.338,103.313,94.487
246,345.034,345.354,344.604,102.775,94.131
247,1406.922,1408.68,1406.051,0.0,38.432
248,1404.015,1407.619,1403.939,0.0,33.181
249,1653.649,1739.307,1877.918,0.0,17.044
250,1656.073,1742.831,1888.596,0.0,24.298
251,1343.146,1401.83,1412.842,0.0,24.975
252,1403.294,1405.444,1406.336,102.584,135.36
253,1409.263,1404.435,1404.827,0.0,32.223
254,1404.317,1412.541,1407.123,0.0,10.147
255,1406.183,1405.448,1404.438,4.437,38.816
256,1408.979,1401.223,1409.891,0.0,26.046
257,1663.0,1739.572,1881.992,0.0,6.48
258,1406.051,1407.192,1406.911,0.0,6.942
259,1409.884,1414.747,1403.023,0.0,8.814
260,1406.408,1407.383,1412.551,0.0,8.673
261,1652.383,1734.674,1883.93,0.0,5.587
262,1656.498,1743.34,1885.408,0.0,6.401
263,1653.228,1736.661,1887.485,0.0,6.683
264,1405.486,1411.039,1402.78,71.28,56.03
265,1409.103,1404.102,1412.416,71.442,56.11
266,1413.38,1404.761,1407.91,0.0,8.01
267,1407.248,1411.119,1407.446,75.642,57.947
268,1405.344,1408.233,1404.896,17.873,44.121
269,536.287,536.191,535.551,66.949,49.54
270,536.151,535.723,535.631,103.278,64.123
271,1409.319,1406.332,1403.665,0.0,19.099
272,354.311,356.204,355.06,8.876,33.338
273,354.945,355.365,355.316,58.506,52.074
274,1414.791,1419.392,1680.854,0.0,14.314
275,1408.752,1421.109,1684.9,0.0,14.365
276,1406.745,1409.558,1408.333,0.0,20.62
277,1408.059,1409.492,1402.846,0.0,8.557
278,345.237,345.4,344.181,93.926,86.689
279,344.283,344.796,345.633,93.731,87.057
280,512.492,510.938,512.35,0.0,20.408
281,513.878,511.914,511.919,0.0,20.387
282,445.919,443.933,444.368,103.033,1370.162
283,444.66,442.531,444.3,13.408,28.937
284,1411.361,1408.264,1404.966,17.911,40.834
285,1407.158,1406.377,1407.279,0.0,9.494
286,1406.485,1402.756,1408.562,0.0,11.355
287,1404.574,1404.164,1403.315,0.0,10.813
288,1302.016,1408.611,1402.895,0.0,9.766
289,1413.578,1406.97,1408.157,0.0,12.745
290,1490.428,1594.074,1732.119,0.0,12.411
291,1406.724,1401.775,1406.318,0.0,11.126
292,68.894,98.166,97.498,104.041,127.008
293,144.182,150.229,150.533,102.44,83.64
294,81.094,114.71,114.243,103.791,120.24
295,81.317,114.845,114.23,103.04,120.635
296,99.617,106.702,106.533,102.689,134.251
297,81.197,114.669,114.588,103.053,121.413
298,80.92,114.455,114.707,103.087,122.372
299,81.365,114.53,114.582,103.221,136.272
300,64.359,72.099,72.043,103.02,218.579
301,34.514,48.745,48.826,102.542,322.221
302,40.649,56.904,56.866,103.087,302.911
303,40.699,56.908,56.771,103.358,306.874
304,63.961,72.101,71.829,103.209,244.471
305,34.61,48.734,48.682,103.582,366.5
306,63.986,72.006,72.325,103.476,251.143
307,277.82,294.214,326.796,103.032,58.014
308,97.394,105.893,105.815,103.213,176.267
309,138.247,165.266,205.874,103.453,92.45
310,173.032,188.876,209.126,102.869,93.654
311,173.998,188.465,209.136,102.864,93.533
312,388.196,406.796,440.314,0.0,45.966
313,1225.505,1215.405,1216.868,0.0,22.502
314,201.55,239.572,300.374,103.112,70.899
315,909.131,956.34,1036.609,0.0,21.233
316,910.145,956.521,1032.048,0.0,21.681
317,378.663,386.35,387.333,103.563,58.237
318,378.027,406.491,440.973,0.0,50.496
319,1226.438,1298.143,1441.304,0.0,27.153
320,348.406,369.889,407.975,102.732,59.028
321,387.736,406.407,442.665,103.206,53.886
322,385.998,407.29,441.068,102.964,54.548
323,69.203,97.456,97.392,103.368,295.326
324,64.048,72.115,72.147,103.135,395.087
325,63.861,72.362,72.177,101.989,397.5
326,40.556,57.005,56.877,103.031,507.359
327,144.762,150.387,150.636,102.639,194.659
328,40.651,57.005,56.916,103.201,512.634
329,81.163,114.951,114.965,102.715,251.647
330,144.408,149.901,150.173,102.618,196.066
331,40.614,56.899,56.831,102.793,510.915
332,81.246,114.352,114.329,102.953,258.516
333,128.001,145.215,145.123,102.749,207.969
334,143.785,150.037,150.34,103.607,200.118
335,91.189,129.557,129.804,102.278,234.013
336,81.334,114.951,114.746,102.427,266.068
337,91.196,129.81,130.272,103.087,234.068
338,129.839,161.312,161.151,102.661,188.906
339,53.737,60.938,60.926,103.072,499.829
340,61.862,68.895,69.08,102.149,439.555
341,63.088,78.166,78.154,103.116,392.8
342,62.825,78.207,77.998,102.294,394.62
343,81.271,81.007,81.236,103.099,381.814
344,34.379,48.729,48.631,102.721,640.098
345,34.579,48.637,48.895,102.869,640.892
346,34.501,48.699,48.837,102.852,651.519
347,63.808,72.159,72.083,102.339,433.454
348,76.079,94.414,94.412,102.512,330.921
349,63.963,72.242,72.131,103.904,439.708
350,64.19,72.069,72.227,103.022,441.496
351,63.939,72.282,72.103,103.415,438.529
352,64.073,72.116,72.142,103.282,443.641
353,253.834,253.872,253.626,0.0,4.394
354,172.248,172.68,172.671,0.0,6.427
355,127.388,127.917,127.99,0.0,17.362
356,127.674,128.424,127.782,0.0,16.892
357,127.718,127.92,128.521,0.0,16.629
358,121.766,121.669,122.317,0.0,16.976
359,254.439,255.394,252.919,0.0,6.823
360,252.855,253.363,253.209,0.0,6.835
361,50.872,50.692,50.713,0.0,20.767
362,64.249,63.813,63.956,0.0,16.881
363,127.906,127.838,127.791,0.0,8.537
364,127.928,127.956,127.51,0.0,9.261
365,128.319,127.857,128.219,0.0,9.215
366,127.956,127.816,128.305,0.0,10.212
367,127.502,127.522,127.811,0.0,10.2
368,63.867,64.078,63.732,0.0,20.038
369,128.002,128.069,127.69,0.0,10.18
370,457.607,456.928,457.2,0.0,22.876
371,127.985,127.8,127.728,0.0,10.769
372,127.855,127.846,127.763,0.0,10.819
373,127.769,127.384,127.458,0.0,10.851
374,128.05,128.05,127.896,0.0,10.822
375,457.146,456.829,457.579,0.0,8.388
376,455.042,456.605,455.735,0.0,8.385
377,365.13,363.473,365.483,0.0,33.597
378,365.262,364.268,364.342,0.0,33.776
379,127.99,128.056,127.793,0.0,13.447
380,121.974,121.785,122.059,0.0,13.266
381,121.408,121.702,122.132,0.0,13.144
382,80.992,81.187,81.02,49.297,52.142
383,365.667,365.432,365.385,0.0,24.039
384,365.199,365.317,365.657,0.0,23.957
385,121.657,121.592,121.577,0.0,16.49
386,127.671,128.056,127.456,0.0,15.989
387,172.901,171.741,172.937,0.0,16.704
388,127.975,127.626,127.888,0.0,22.494
389,127.857,128.127,127.635,0.0,22.377
390,63.922,64.059,64.108,0.0,32.154
391,63.672,63.903,64.066,0.0,31.493
392,63.992,64.098,63.952,0.0,32.152
393,172.612,172.31,172.756,0.0,12.424
394,172.589,173.069,173.001,0.0,12.45
395,172.663,172.353,172.433,0.0,13.562
396,172.843,172.223,172.395,0.0,13.724
397,128.144,128.245,128.079,0.0,18.269
398,127.828,127.891,127.877,0.0,19.268
399,128.046,128.123,127.653,0.0,19.234
400,127.946,127.928,127.755,0.0,19.34
401,456.927,456.191,457.811,0.0,32.158
402,456.23,456.635,456.972,0.0,33.003
403,63.741,64.337,63.812,4.529,46.524
404,63.781,64.034,63.948,0.0,43.932
405,127.998,128.071,127.785,0.0,20.634
406,128.225,127.747,127.987,0.0,20.812
407,172.533,172.615,172.216,0.0,15.269
408,458.348,455.968,456.137,0.0,9.917
409,172.327,172.531,172.624,0.0,18.665
410,171.973,172.741,172.543,0.0,18.765
411,254.459,253.585,253.134,0.0,31.919
412,254.127,254.351,253.341,0.0,31.795
413,63.996,64.006,63.819,103.259,54.226
414,127.367,127.899,127.679,0.0,28.68
415,456.287,456.675,456.063,0.0,25.927
416,457.663,457.264,455.846,0.0,25.539
417,142.36,141.912,141.515,0.0,23.92
418,172.849,172.002,172.634,0.0,22.016
419,172.385,172.498,172.256,0.0,22.066
420,457.725,457.664,458.005,0.0,9.432
421,455.776,458.394,459.15,0.0,9.532
422,127.858,128.006,128.308,0.0,29.202
423,127.772,128.161,127.627,0.0,29.379
424,63.712,63.919,63.64,103.202,58.087
425,63.966,64.024,64.158,103.807,58.55
426,173.044,171.933,172.967,0.0,22.763
427,173.222,172.009,172.779,0.0,22.677
428,172.507,172.955,172.552,0.0,22.777
429,172.68,172.471,172.76,0.0,22.959
430,172.512,172.274,172.724,0.0,22.698
431,172.898,172.171,172.154,0.0,23.323
432,172.959,172.302,172.865,0.0,23.459
433,172.339,172.89,172.352,0.0,23.236
434,127.811,128.316,127.665,0.0,33.031
435,172.571,172.687,172.699,0.0,24.176
436,128.005,127.814,127.832,0.0,33.037
437,121.693,122.28,121.996,0.0,36.828
438,127.72,127.896,127.861,0.0,34.592
439,457.537,455.829,457.028,0.0,26.072
440,456.51,456.834,456.878,0.0,26.337
441,172.501,172.632,172.613,0.0,26.485
442,172.777,173.009,172.585,0.0,26.185
443,128.155,128.459,127.928,0.0,35.708
444,63.918,63.876,64.012,102.94,70.042
445,63.913,63.83,64.087,102.719,69.927
446,128.245,128.144,127.685,0.0,35.217
447,456.931,456.394,455.616,0.0,36.536
448,457.381,456.337,457.008,0.0,28.107
449,172.202,172.72,173.453,0.0,33.179
450,171.988,172.614,172.269,0.0,27.121
451,127.707,128.094,128.046,0.0,36.359
452,128.065,128.211,127.741,0.0,36.061
453,127.817,127.818,128.13,0.0,36.266
454,456.591,456.519,458.913,0.0,14.774
455,457.042,455.931,457.899,0.0,14.624
456,127.763,127.55,127.849,0.0,37.739
457,127.638,128.097,127.749,0.0,38.014
458,127.57,127.587,128.004,0.0,37.56
459,172.696,172.564,172.596,0.0,28.408
460,121.391,121.778,121.668,0.0,40.392
461,121.849,121.898,121.664,0.0,40.097
462,127.865,127.962,127.887,0.0,41.18
463,172.305,172.635,172.657,0.0,30.392
464,127.618,127.945,127.357,0.0,41.418
465,121.72,121.901,121.954,0.0,43.779
466,127.353,128.272,127.786,0.0,41.61
467,172.327,172.294,172.196,0.0,30.345
468,121.713,121.374,121.925,0.0,42.837
469,121.402,121.439,121.513,0.0,43.018
470,122.207,121.76,121.493,0.0,43.204
471,127.978,128.259,127.613,0.0,40.611
472,456.3,456.559,457.298,13.403,44.754
473,457.43,457.814,458.346,71.955,59.56
474,455.892,454.944,456.715,71.933,58.386
475,457.198,458.028,456.002,0.0,19.659
476,127.703,128.027,127.914,76.188,56.632
477,172.182,173.046,172.366,0.0,34.944
478,127.967,128.251,127.772,0.0,47.693
479,172.607,172.87,171.833,0.0,34.896
480,171.667,172.27,172.639,0.0,33.837
481,122.068,122.009,122.181,0.0,48.103
482,121.89,121.77,121.977,0.0,48.519
483,173.073,172.761,172.413,0.0,33.6
484,172.145,172.853,172.347,0.0,34.626
485,173.38,172.16,172.195,0.0,34.412
486,172.642,172.921,172.519,0.0,34.464
487,457.898,456.876,455.941,62.816,48.889
488,458.149,455.234,455.446,62.839,48.668
489,128.061,127.599,127.756,0.0,48.214
490,172.392,172.862,172.951,0.0,34.855
491,172.375,172.076,172.519,0.0,35.436
492,172.503,172.062,172.985,0.0,35.475
493,171.951,172.563,172.435,0.0,35.459
494,172.37,173.475,172.678,0.0,35.805
495,172.145,172.821,172.821,0.0,36.415
496,172.073,172.436,172.646,0.0,36.179
497,172.298,172.224,172.409,0.0,37.079
498,128.196,127.757,128.255,0.0,49.894
499,127.611,127.72,127.738,22.202,52.127
500,127.969,128.012,128.046,22.491,52.057
501,63.937,64.099,63.855,103.024,102.899
502,63.775,64.01,63.892,103.285,104.556
503,64.073,63.791,63.814,102.95,104.035
504,128.325,128.236,127.811,103.129,52.623
505,127.93,128.015,128.423,103.06,53.279
506,127.948,128.195,127.691,103.6,54.3
507,127.889,127.625,127.985,102.996,54.866
508,128.009,128.313,127.726,103.035,54.771
509,172.297,173.386,172.805,0.0,42.209
510,172.801,172.118,172.559,0.0,41.698
511,172.266,172.283,172.738,0.0,42.013
512,172.431,173.007,171.923,0.0,41.906
513,455.743,454.467,456.046,0.0,36.723
514,173.108,172.638,173.092,0.0,44.523
515,172.818,172.327,172.371,0.0,44.649
516,128.086,127.766,127.629,102.84,60.602
517,127.603,128.234,127.968,102.439,60.979
518,171.964,172.369,172.281,0.0,46.521
519,172.465,172.736,172.543,0.0,46.832
520,172.636,172.329,172.551,0.0,46.41
521,121.652,121.627,122.027,102.874,65.07
522,121.517,121.719,121.727,103.357,65.843
523,173.201,172.325,172.75,0.0,46.755
524,172.644,172.357,173.033,0.0,46.609
525,172.313,172.89,172.548,0.0,46.802
526,456.179,456.938,456.497,0.0,29.421
527,457.602,455.673,456.369,0.0,29.674
528,455.328,456.898,455.399,0.0,29.622
529,127.892,127.761,127.952,102.142,64.951
530,127.898,127.965,127.823,103.485,64.907
531,127.67,127.838,127.821,103.016,66.743
532,127.93,127.753,127.694,103.634,65.222
533,172.253,172.757,173.058,63.025,52.236
534,172.458,172.065,172.412,67.152,52.388
535,172.5,172.221,172.29,0.0,51.062
536,172.441,172.041,172.509,0.0,50.694
537,172.441,171.908,172.216,0.0,50.729
538,171.721,172.346,172.948,0.0,51.342
539,173.371,172.617,172.666,0.0,51.252
540,172.487,172.717,172.938,0.0,51.076
541,172.48,172.526,172.155,102.691,57.583
542,172.273,172.513,172.2,103.458,57.952
543,172.255,172.467,172.005,102.476,55.054
544,172.577,173.139,172.71,102.588,55.182
545,172.298,172.789,173.046,102.224,55.005
546,173.137,172.973,173.117,102.897,56.823
547,172.399,172.443,173.125,103.162,57.341
548,172.164,172.23,172.851,103.023,79.537
549,173.0,171.74,172.801,103.667,59.2
550,173.149,172.21,172.685,103.001,59.448
551,172.628,172.969,172.408,102.976,60.072
552,172.182,173.036,172.843,102.423,62.287
553,172.336,172.865,172.9,102.984,62.482
554,172.773,172.942,173.221,103.099,64.202
555,172.632,172.321,172.787,102.853,64.558
556,172.574,172.403,172.365,103.117,63.765
557,172.639,172.949,172.796,103.318,64.019
