index,Life Assessment,Total_Indicator
1,0.49,0.49
2,0.419,0.419
3,0.349,0.349
4,0.38,0.38
5,0.273,0.273
6,0.197,0.197
7,0.283,0.283
8,0.717,0.717
9,0.543,0.543
10,0.329,0.329
11,0.363,0.363
12,0.361,0.361
13,0.333,0.333
14,0.362,0.362
15,0.333,0.333
16,0.388,0.388
17,0.542,0.542
18,0.538,0.538
19,0.358,0.358
20,0.319,0.319
21,0.538,0.538
22,0.633,0.633
23,0.189,0.189
24,0.063,0.063
25,0.364,0.364
26,0.218,0.218
27,0.24,0.24
28,0.244,0.244
29,0.111,0.111
30,0.377,0.377
