index,Life Assessment,Total_Indicator
1,0.606,0.606
2,0.606,0.606
3,0.609,0.609
4,0.609,0.609
5,0.606,0.606
6,0.149,0.149
7,0.138,0.138
8,0.095,0.095
9,0.112,0.112
10,0.15,0.15
11,0.4,0.4
12,0.095,0.095
13,0.035,0.035
14,0.143,0.143
15,0.111,0.111
16,0.095,0.095
17,0.085,0.085
18,0.036,0.036
19,0.065,0.065
20,0.054,0.054
21,0.068,0.068
22,0.068,0.068
23,0.051,0.051
24,0.018,0.018
25,0.073,0.073
26,0.035,0.035
27,0.6,0.6
28,0.601,0.601
29,0.601,0.601
30,0.601,0.601
